
[1;33mjava 17.0.8-tem is already installed.[0m

[1;32mUsing java version 17.0.8-tem in this shell.[0m
Validating WDL...
Success!
2026-02-08 18:35:29 main INFO  - Running with database db.url = jdbc:hsqldb:file:local_cromwell_run.db;shutdown=false;hsqldb.default_table_type=cached;hsqldb.tx=mvcc;hsqldb.large_data=true;hsqldb.lob_compressed=true;hsqldb.script_format=3;hsqldb.result_max_memory_rows=20000
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6033
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6040
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6047
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6049
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6051
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6058
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6065
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6067
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6069
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6076
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6083
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6085
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6087
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6094
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6101
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6103
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6105
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6112
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6119
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:53 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:53 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:53 db-1 INFO  - checkpointClose end
2026-02-08 18:35:53 db-1 INFO  - Checkpoint end - txts: 6121
2026-02-08 18:35:53 db-1 INFO  - Checkpoint start
2026-02-08 18:35:53 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6123
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6130
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6137
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6139
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6141
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6148
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6155
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6157
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6159
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6166
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6173
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6175
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6177
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6184
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6191
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6193
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6195
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6202
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6209
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6211
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6213
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6221
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6228
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6230
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6232
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6240
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6247
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6249
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6251
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6259
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6266
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6268
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:54 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:54 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:54 db-1 INFO  - checkpointClose end
2026-02-08 18:35:54 db-1 INFO  - Checkpoint end - txts: 6270
2026-02-08 18:35:54 db-1 INFO  - Checkpoint start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose start
2026-02-08 18:35:54 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:55 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:55 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:55 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:55 db-1 INFO  - checkpointClose end
2026-02-08 18:35:55 db-1 INFO  - Checkpoint end - txts: 6278
2026-02-08 18:35:55 db-1 INFO  - Checkpoint start
2026-02-08 18:35:55 db-1 INFO  - checkpointClose start
2026-02-08 18:35:55 db-1 INFO  - checkpointClose synched
2026-02-08 18:35:55 db-1 INFO  - checkpointClose script done
2026-02-08 18:35:55 db-1 INFO  - dataFileCache commit start
2026-02-08 18:35:55 db-1 INFO  - dataFileCache commit end
2026-02-08 18:35:55 db-1 INFO  - checkpointClose end
